文章類別,文章標題,文章內容,文章來源,日期,文章網址
八卦 ( Gossiping ),[新聞] 全面清查柯文哲一家金流！檢廉查扣神秘保,全面清查柯文哲一家金流！檢廉查扣神秘保險箱　搜出上百萬現金ettoday 記者劉昌松、陳韻如／台北報導民眾黨主席柯文哲捲入京華城弊案，而為了釐清柯文哲一家的不明金流，檢廉調11日赴第一銀行等數間分行調閱保險箱、保險室租用紀錄，並同步查扣，總共查扣了現金上百萬元，但目前保險箱的所有人仍待調查釐清。京華城弊案越演越烈，檢調8月30日搜索柯文哲住家，並同步約談其妻子陳佩琪，而事後又有媒體踢爆，陳佩琪利用ATM存款，將不明資金存至自己及3名子女的銀行帳戶，前後次數約60次，且總金額超過600萬元，且她存錢的時間點，又是在柯文哲與應曉薇的便當會後，行跡相當可疑。此外，檢調查出，威京集團沈慶京涉嫌以4740萬元行賄台北市議員應曉薇，希望應曉薇能從中協調柯文哲通過京華城容積獎勵案，而應曉薇在收到款項後，隨即找助理將錢領出製造斷點，並拿去繳房貸、卡債等等，不過其中有1500萬元去向不明。巧合的是，檢調在柯文哲家搜出一只USB，上面有一筆記載「2022/11/1小沈1500沈慶京」，而該1500數字敏感，被外界質疑是否就是那消失的1500萬元。為此，檢調單位為了釐清柯文哲家族的金流，除了近幾日密集提訊柯文哲、沈慶京、應曉薇等人，也於昨(11日)前往第一銀行等數個官股銀行分行，調閱保險箱、保險室租用紀錄，而清查對象包含柯文哲、陳佩琪，以及柯家的3名子女柯傅堯、柯傅瑄、柯傅蓉，另外還有相關的親友以及同案被告等。據了解，檢調人員查扣一只神秘保險箱，而裡頭有上百萬元的現金，但對於保險箱的所有人，檢調人員及銀行則不願說明，目前仍須進一步釐清。,PTT,2024-09-12,https://www.pttbrain.com/ptt/article/M.1726112730.A.867
八卦 ( Gossiping ),[新聞] 爆1500沒戲了！名醫揭京華城案進入「垃,1.媒體來源:TVBS2.記者署名:陳希潔3.完整新聞標題:爆1500沒戲了！名醫揭京華城案進入「垃圾時間」：查不到金流4.完整新聞內文:民眾黨主席柯文哲涉嫌在台北市長任內，圖利京華城改建容積率遭到羈押禁見，10日下午台北地檢署首度提訊，約2.5小時後還押台北看守所。經常針砭時事的精神科醫師沈政男直言，從「1500沈慶京」再到柯文哲的妻子陳佩琪被週刊爆出利用ATM，將619萬分60次存到自己與子女帳戶，都可看出偵辦已經進入垃圾時間，「如果到最後，沒有任何一個人可以定罪，要怎麼跟社會交代？」沈政男在臉書發文表示，最新劇情是1500沒戲唱，又回到陳佩琪存ATM，但不管金額是170萬或670萬，「兩百億的圖利耶，就給人家那麼一丁點錢，要塞牙縫啊？」顯然北檢就是查不到金流，偵辦團隊邀請金流高手加入，「查到哪裡去了？是不是開始查海外帳戶，比如瑞士還是瑞典了？」他還以「台中小沈」自稱，嘲諷既然柯文哲被抹傾中，瑞士查不到的話，可以到喜馬拉雅山腳下找看看。「四個字：垃圾時間」，沈政男指出，柯文哲對京華城案容積獎勵回應不知道、沒干預，否認收商人的錢，搜索前不開門是因為在上廁所，「為什麼手機刪掉紀錄？因為，在LINE上頭罵你們啊」。對於媒體人提告另一個媒體人，指控對方在節目上亂講話、汙衊，他忍不住反問：「現在你能體會被亂講與汙衊的感受了吧？」媒體是社會的良心，在司法正義被踐踏的時刻，更應該幫助大家追求真相、主持公道，而不是在那邊湊熱鬧，賺人家的苦難財。沈政男進一步強調，民眾黨支持者憤恨不平的原因在於，一個法官裁示無保請回，另一個卻說必須羈押。現在有涉嫌收賄的民代應訊，雖然查到金流，但對價關係是一個問題，「假設此人堅決否認收賄，比如雖然有幾百萬元進到私人戶頭，但最後發現不是私人用途，北檢要怎麼證明對價關係？」此案的偵辦恐怕也難向社會、恨柯人士交代。5.完整新聞連結 (或短網址)不可用YAHOO、LINE、MSN等轉載媒體:,PTT,2024-09-12,https://www.pttbrain.com/ptt/article/M.1726100877.A.2E0
八卦 ( Gossiping ),[問卦] threads熱議：保險箱放現金很不正常,今天全台最火熱而且消息最靈通的平台threads許多人在討論保險箱裡面放現金極為不正常，大家保險箱都放什麼才不會可疑？icu名醫陳志金表示不正常,PTT,2024-09-12,https://www.pttbrain.com/ptt/article/M.1726144399.A.6DB
八卦 ( Gossiping ),[新聞] 檢廉查扣保險箱搜出百萬鈔 陳佩琪:給丈,檢廉查扣保險箱搜出百萬鈔　陳佩琪：給丈夫小孩以備不時之需TVBS 記者 蕭沁梅 報導民眾黨主席柯文哲因捲入京華城弊案，目前遭羈押禁見，而妻子陳佩琪日前也被媒體爆料密集存錢多達60餘次，引起檢廉質疑其涉嫌洗錢，為釐清柯家不明金流，檢廉11日密赴第一銀行數間分行調閱保險箱、保險室租用紀錄，總共查扣現金上百萬元。對此，陳佩琪今（12）日一一回應，針對ATM部分她解釋自己一直以來都有使用ATM存取金錢習慣，至於保險箱被扣，她也說明保險箱內的錢是她放的，2個保險箱各放50萬，是為了給小孩及丈夫以備不時之需。陳佩琪日前被媒體踢爆，頻繁使用ATM將錢存到自己及3名子女的帳戶，前後共60次，總計約619萬，還在接受偵訊時4度翻供，遭檢廉質疑替柯文哲處理不明資金，涉嫌洗錢。而台北地檢署11日會同廉政署、調查局悄赴第一銀行等數個銀行分行調閱保險箱、保險室租用紀錄，清查對象包含柯文哲、陳佩琪以及柯家3名子女、相關親友與同案被告等，查扣一只神秘保險箱，裡面有上百萬現金。對此，陳珮琪今日接受《TVBS》等媒體專訪時回應，其實她過去就有在ATM提錢跟存款的習慣，她又稱，去銀行有些行員會禮遇她，但她不喜歡被說耍特權，用ATM比去銀行更快也更自在。另外，針對保險箱部分，陳佩琪說明，保險箱是她的，裡面放的都是結婚時候的嫁妝，還有婆婆送的一些玉器，但她也不否認，自從柯文哲當了市長之後，她覺得那是一個很不穩定的工作，所以還有在2個保險箱各放50萬，不過是為了給小孩及丈夫以備不時之需。她還嘆道，當天去開保險箱時，檢廉還說不能跟外界說，沒想到事後還是登上媒體版面。 果然是給阿北的錢！！--,PTT,2024-09-12,https://www.pttbrain.com/ptt/article/M.1726136501.A.AC3
八卦 ( Gossiping ),[新聞] 全面追柯文哲金流！檢廉調密赴一銀查扣保,TVBS全面追柯文哲金流！檢廉調密赴一銀查扣保險箱　搜出上百萬現金 潘千詩 報導發佈時間：2024/09/12 12:02最後更新時間：2024/09/12 12:04民眾黨主席柯文哲妻陳佩琪11日被《》踢爆，頻繁使用ATM將錢存到自己及3名子女的帳戶，前後約60次，總金額達619萬9000元，並4度翻供，檢廉質疑，陳佩琪有替柯處理不明資金的嫌疑，涉嫌洗錢。為釐清柯家的不明金流，檢廉調11日赴第一銀行等數間分行調閱保險箱、保險室租用紀錄，總共查扣現金上百萬元，但目前保險箱的所有人仍待調查釐清。據了解，陳佩琪尚未列洗錢被告。一名資深檢察官表示，《洗錢防制法》規定，就特定犯罪隱匿、掩飾犯罪所得才叫洗錢，檢察官該619萬餘元就是柯文哲特定犯罪所取得的款項，接著要證明陳佩琪知道所存款項的來源，以及處置、移轉金流時，到底知不知道手中的錢是怎麼來的，因檢察官還在偵辦，單從存錢斷定是洗錢還言之過早。律師黃秀惠分析，論洗錢罪名，前提須先證明是不法來源，如果前提不成立，就沒有接下來的洗錢問題。以目前北院2次的裁定可知，因法官沒有看到柯文哲的不法所得或不法來源，所以用圖利罪嫌羈押禁見，代表辦案團隊尚未掌握犯罪所得；即便之後掌握柯文哲有不法所得，也必須證明該筆不法所得正是陳佩琪去ATM存入的錢，畢竟陳佩琪是醫生，本來就有收入，若她有辦法交代錢的來源，也不會構成洗錢罪名。據了解，陳佩琪尚未列洗錢被告。據了解，台北地檢署11日會同廉政署、調查局悄赴第一銀行等數個官股銀行分行調閱保險箱、保險室租用紀錄，清查對象包含柯文哲、陳佩琪以及柯家3名子女、相關親友與同案被告等，查扣神秘保險箱，裡面有上百萬現金。對於保險箱所有人，檢調及銀行不願說明，仍需進一步釐清。備註--,PTT,2024-09-12,https://www.pttbrain.com/ptt/article/M.1726115100.A.E7C
八卦 ( Gossiping ),[新聞] 陳智菡控容積率暴增 新竹馬偕院長：兒醫,備註請放最後面 違者新聞文章刪除1.媒體來源:中時2.記者署名:王惠慧3.完整新聞標題:陳智菡控容積率暴增 新竹馬偕院長：兒醫圖利的是市民及孩子4.完整新聞內文:陳智菡控容積率暴增 新竹馬偕院長：兒醫圖利的是市民及孩子14:192024/09/12中時[mm王惠慧新竹馬偕院長翁順隆12日出席清大活動，針對民眾黨說法，他表示，尊重判決、不予置評。（清大提供／王惠慧新竹傳真） 民眾黨發言人陳智菡指稱，前新竹市長林智堅時代，通過新竹馬偕兒童醫院容積率從250％暴增到450％無人查，引發爭議，而本案最高法院已判定無違誤，新竹地檢署也針對此案稱無違法已簽結；針對民眾黨說法，新竹馬偕醫院院長翁順隆12日受訪時表示，尊重判決、不予置評。但據了解，翁順隆私下與媒體談話時提到，兒童醫院根本不是賺錢的醫院，是救人命的醫院，若說圖利是圖利兒童及市民，加上兒醫土地、建物都歸市府所有，要說圖利就是圖利市政府，醫院是救人的地方，不管政治，也盼讓醫師努力救人、醫院好好做事。5.完整新聞連結 (或短網址)不可用YAHOO、LINE、MSN等轉載媒體:,PTT,2024-09-12,https://www.pttbrain.com/ptt/article/M.1726123551.A.FA9
八卦 ( Gossiping ),[新聞] 「美國盼賴清德節制」前外交官：檢調辦,備註請放最後面 違者新聞文章刪除1.媒體來源:風傳媒2.記者署名:林湘淇3.完整新聞標題:「美國盼賴清德節制」　前外交官：檢調辦柯文哲案太囂張4.完整新聞內文:民眾黨主席柯文哲涉京華城案，5日被裁定羈押禁見，民眾黨緊急應變小組共同召集人黃國昌透露，日前AIT曾與民眾黨溝通聯繫。對此，前駐紐西蘭大使介文汲在政論節目《盧秀芳辣晚報》表示，美國希望總統賴清德有所節制，因為台灣政局穩定，才能與美國聯手抗中，也怒批京華城案檢調實在辦得荒腔走板，若繼續囂張下去，AIT肯定會出手干預。介文汲指出，美國希望賴清德不要掀起政治風暴，因為台灣內部穩定，才能與美一同聯手抗中，「美國期許的是一個能控制住內部，又能與他們配合的政治人物。」此外，AIT蒐證不會比我國的檢調差，美國在台各地遍布蒐證的人，也深耕各行各業，連選舉民調都比台灣媒體還要準確。介文汲直言，此案辦得實在太荒腔走板，調閱了那麼多公文、檢察官查了那麼久，卻找不出任何事證，現在還稱要把「金流高手」檢察官拉進來幫忙，不就證明沒有金流的證據嗎？他預言，柯文哲會是「浴火鳳凰」。介文汲認為，若檢調偵辦還是如此囂張下去，AIT肯定會干預，直接告訴賴清德不應這麼過分。因為這個案子讓美國很憂心，本來白營是綠營的分支，獨派的意識形態符合美國的地緣戰略利益，但如今綠營分為兩半，賴清德身邊的是老獨派，柯文哲身邊則是小草，等於把獨派意識形態的未來砍掉。5.完整新聞連結 (或短網址)不可用YAHOO、LINE、MSN等轉載媒體: #江明宗 #kiang--,PTT,2024-09-12,https://www.pttbrain.com/ptt/article/M.1726071622.A.38C
八卦 ( Gossiping ),[新聞] 獨／一年去ATM 10次「很奇怪嗎？」　陳,獨／一年去ATM 10次「很奇怪嗎？」　陳佩琪質疑檢調硬要聯結京華城2024年09月12日 17:37免費休閒小遊戲，免下載免安裝，隨點即玩! 60次、存入600萬，都在合理贈與額度內，「大家覺得這是很奇怪的事情嗎？」她還說，一年去ATM存款10次，檢調就把其中的2次拿來跟京華城的便當會通過連在一起，「我也是要反問，那剩下8次呢？你要兜什麼東西？」 10次，她相信一般人不會記得去年去了幾次ATM，「照週刊算的平均來講，一年10次的話、1個月1、2次，我不曉得大家覺得這是很奇怪的事情嗎？今年2024，我也沒辦法回想說2023年去ATM幾次」。陳佩琪強調，一年存入600萬、存入60次等等，檢調應該要算，是從哪一年、哪一月，算到哪一年、哪一月，「我看這新聞沒有解釋，說到底600萬60次是哪年到哪年做出來的結論」。而對於檢調懷疑，與京華城的便當會、容積率通過時間點有巧合重疊等，陳佩琪認為，她一年去ATM存款10次，他們就把其中的2次拿來跟京華城的便當會通過連在一起，「我也是要反問，那剩下8次呢？你要兜什麼東西？」，不應該把其中抓到2次時間點很對的，就硬冠上去，「這要靠證據講話，不是想要做不當聯結，聯結不起來就不講了」。原文網址: 獨／一年去ATM 10次「很奇怪嗎？」　陳佩琪質疑檢調硬要聯結京華城 | ETtoday政治新聞 | ETtoday新聞雲  us: @ETtodaytw on Twitter | ETtoday on Facebook--,PTT,2024-09-12,https://www.pttbrain.com/ptt/article/M.1726135360.A.5A5
八卦 ( Gossiping ),[新聞] 魔力紅宣布港都開唱！網好奇「為何巨星都,1.媒體來源: 2.記者署名:  周孟漢3.完整新聞標題:  首頁>    火星人魔力紅宣布港都開唱！網好奇「為何巨星都愛去高雄？」4.完整新聞內文:    發佈時間：2024/09/09 19:49    更新時間：2024/09/10 14:34 Nation Taiwan 理想國臉書）當年憑藉一首〈SUGER〉紅遍大街小巷的美國樂團魔力紅（Maroon5），今（9）日無預警宣布將在明年（2025）的2月14日，也就是情人節，來台舉辦演唱會，地點也與火星人布魯諾同樣選在高雄世運主場館，這也是魔力紅睽違6年來到高雄開唱，想必到時肯定又會出現滿滿人潮，替高雄帶來滿滿觀光產值。    火星人 布魯諾 魔力紅 Maroon5 演唱會 高雄 世運 陳其邁 邱議瑩 娛樂5.完整新聞連結 (或短網址)不可用YAHOO、LINE、MSN等轉載媒體:   邁邁市長，你真的太誇張了。  高雄辦演唱會免收場租，國際大咖紛紛在台選高雄辦演唱會。  世運主場館現場提供捷運加密班次及免費接駁車服務。--,PTT,2024-09-12,https://www.pttbrain.com/ptt/article/M.1726105767.A.DD3
棒球 ( Baseball ),[分享] 藍寅倫fb, 努力 沒有人想要做不好！不需要這樣 抹滅心得：該不會是回應紅中的新聞吧？好像已刪，補圖,PTT,2024-09-12,https://www.pttbrain.com/ptt/article/M.1726109175.A.853
