文章類別,文章標題,文章內容,文章來源,日期,文章網址
八卦 ( Gossiping ),[新聞] 俄羅斯官方用「狗吠」形容賴清德！,1.媒體來源:ETTODAY2.記者署名:陶本和3.完整新聞標題:俄羅斯官方用「狗吠」形容賴清德！　被美國人煽動肆意吠叫4.完整新聞內文:針對中國以「領土完整」為理由，想併吞台灣一事，總統賴清德近日在電視專訪中反問中國「為什麼不拿回俄羅斯佔有璦琿條約所簽的那些土地？」掀起國際高度討論。對此，中國截至3日晚間都尚未有，而俄羅斯倒是給予強硬回應，甚至用「吠叫」（俄文：лаять）一詞來形容賴清德。賴清德近日在電視專訪時，提到1858年清帝時期「璦琿條約」，將領土割讓給俄羅斯一事，他反問中國，「為何不拿回俄羅斯佔領的那些土地？」此番言論，引起國際高度討論。對此，中國官方截至3日晚間都未有相關回應，倒是俄羅斯外交部有正式回應。開宗明義，俄羅斯外交部就提及2001年7月，與中華人民共和國簽署的「睦鄰友好合作條約」。該條約明定相互放棄對方的任何領土要求；2004年10月，中俄又簽署「俄中邊界東段補充協定」。事實上，俄羅斯所提「睦鄰友好合作條約」，黨政人士表示，這反而意外暴露中國不想提到的事情，證實中國在2001年放棄了東北150萬平方公里的領土。不過，俄羅斯外交部後續仍強調他們堅持「一個中國原則」，認為中華人民共和國是唯一合法政府，台灣當局無權代表北京發表任何聲明，並且期盼台灣在看待涉外事務時，不要太高估自己。俄羅斯外交部甚至以「狗吠」（俄文：лаять）一詞來形容賴清德，認為賴清德在美國人的煽動下，可以肆意「狗吠」，但這不會為他跟台灣人民帶來任何好處。俄羅斯外交部建議賴清德審視台灣的經濟問題，並且跟中華人民共和國的領導人，就中國提出的和平統一建議上，採取建設性的態度。最後，俄羅斯強調，他們相信北京會採取同樣的立場。5.完整新聞連結 (或短網址)不可用YAHOO、LINE、MSN等轉載媒體:,PTT,2024-09-04,https://www.pttbrain.com/ptt/article/M.1725379211.A.1F5
八卦 ( Gossiping ),[新聞] 快訊／北檢抗告成功！柯文哲無保請回遭撤,ETtoday記者吳銘峯／台北報導快訊／北檢抗告成功！柯文哲無保請回遭撤銷　高院發回更裁前台北市長、民眾黨主席柯文哲，因為涉及京華城弊案，遭台北地檢署向法院聲請羈押禁見，但台北地方法院審理後，卻認為檢方指控柯文哲的「犯罪嫌疑不足」，裁定當庭無保請回。檢方提出抗告後，高等法院認為北院仍有必要調查相關事證，今天(4日)撤銷原裁定，發回台北地院重新裁定。京華城容積率弊案爆發後，已經有包含前台北市副市長彭振聲、市議員應曉薇、威京集團董事長沈慶京、應曉薇助理吳順民等4人遭到聲請羈押禁見獲准。檢方認為弊案應與柯文哲有關，也發動偵查行動，並以柯文哲涉犯《貪污治罪條例》「違背職務收賄」、「圖利」等重罪、犯罪嫌疑重大，還有勾串共犯、證人之虞，向法院聲請羈押禁見。但台北地院最後諭知柯文哲無保請回，理由是因為檢方指控的重罪，並非「犯罪嫌疑重大」。據了解，針對京華城案柯文哲主張，案件均由都市計畫委員會決議做成，他並非專業人員，所以基於信賴專業的原則，他並未問決議過程。最後台北地院也採信他的說詞，讓柯文哲無保請回。柯文哲的說法，在北院羈押彭振聲的理由中可以得到印證。彭振聲當時為都委會主席及京華城專案管理人，無法推說自己不專業、不懂都市計畫，因此檢方以此向法院聲請羈押彭振聲，法院裁准。而對於柯文哲無保請回，檢方隨即聲明抗告，並於3日傍晚備妥卷證，緊急送交北院轉高等法院審理。高院審理後，認為北院讓柯文哲無保請回的裁定，針對部分理由調查不足，因此撤銷原裁定，發回北院重新裁定。 2--原文連結,PTT,2024-09-04,https://www.pttbrain.com/ptt/article/M.1725443036.A.A76
八卦 ( Gossiping ),[新聞] 撤銷理由曝！高院認柯文哲：積極介入京華,撤銷理由曝！高院認柯文哲：積極介入京華城案　「不知情」仍要查ETtoday新聞雲記者黃哲民／台北報導京華城案延燒，台北地方法院2日裁定民眾黨主席柯文哲無保請回，北檢3日將抗告書送抵北院，高等法院4日下午裁定，撤銷原裁定，全案發回台北地方法院更裁，理由曝光。高院指出，合議庭審理過後，依照被告彭振聲（前台北市副市長）、被告朱亞虎（前台北市兵役局長）、證人邵琇珮（台北市都委會執行秘書）的證述，佐以朱亞虎與應曉薇相關對話紀錄、扣案被告隨身物品記載內容，再參酌朱亞虎受雇於沈慶京的目的、沈慶京行賄應曉薇犯罪嫌疑重大、被告積極介入京華城案等客觀情狀。高院認為，柯文哲是否真的像他所主張的，「相信具專業性且為多數決之都委會決議」，而對京華城案情毫無所悉或未曾懷疑，仍有究明的必要。高院指出，原審未就檢察官所提出的全部事證予以綜合評價，遽認檢察官未釋明被告犯罪嫌疑重大，並不妥適，檢方抗告有理由，原裁定撤銷，全案發回台北地方法院，本件不得再抗告。  from JPTT on my Xiaomi 24030PN60G.--原文連結,PTT,2024-09-04,https://www.pttbrain.com/ptt/article/M.1725444222.A.D97
八卦 ( Gossiping ),[新聞] 北檢抗告今裁定！被爆京華城「關鍵便簽」,1.媒體來源:ETtoday新聞雲 > 政治2.記者署名:記者袁茵／台北報導3.完整新聞標題:北檢抗告今裁定！被爆京華城「關鍵便簽」　柯文哲嘆氣：安排記者會4.完整新聞內文:民眾黨主席柯文哲捲入京華城案，台北地方法院2日凌晨裁定柯無保請回，但北檢經過一天一夜蒐集、補強證據於3日下午5時提抗告，高院預計今（4）日裁定。面對4日又爆出2020年4月給前副市長彭振聲一個便簽「他們的結論是什麼？原則很簡單，公務員不坐牢」，柯文哲今上午出門並未回應，僅說要安排記者會再來說。柯文哲4日上午7時10分左右離開家門，準備前往松山機場搭乘國民黨立委傅崐萁的包機，前往傅崐萁母親的告別式，預計與國民黨主席朱立倫、多名國民黨人士和立委同機，並在中午12時左右返回台北。針對爆出2020年4月寫「便簽」給彭振聲稱「他們的結論是什麼？原則很簡單，公務員不坐牢」、北檢提抗告會不會擔心再開羈押庭、怎麼看競總財務長李文宗列被告、有「小草」輕生等問題，柯文哲都沒有說話，只說媒體會打擾到鄰居，隨即上車後小聲地說「唉，好啦好啦安排記者會再來！」但媒體進一步追問何時開記者會，柯沒有回應。5.完整新聞連結 (或短網址)不可用YAHOO、LINE、MSN等轉載媒體:,PTT,2024-09-04,https://www.pttbrain.com/ptt/article/M.1725408714.A.1F4
八卦 ( Gossiping ),[新聞] 今夜暫休兵！柯文哲第2度羈押庭換「他,聯合報今夜暫休兵！柯文哲第2度羈押庭換「他」審 預計明天開庭2024-09-04 18:19 聯合報／ 記者王聖藜／台北即時報導民眾黨主席、台北市前市長柯文哲因京華城案遭台北地檢署聲押禁見，獲裁定無保請回，檢方昨抗告，台灣高等法院今撤銷發回，由台北地院法官呂政燁負責審查。法院表示，因案卷未發回，也待聯繫柯文哲、辯護人，今晚不會開庭。呂政燁是由律師轉任法官，曾經審理酒駕案，判決酒駕犯的犯罪工具車子沒收，判法「接地氣」；已故前民進黨主席施明德生前曾爆料，有一次遇到呂審案，此外，根據監察院「102年劾字第4號」文，呂政燁擔任刑事審查庭法官期間，對於審理之案件，有嚴重違反辦案程序規定及法官倫理規範，侵害被告及告訴人之訴訟權益情事，爰依法提案彈劾，議決呂政燁減月俸20%一年。事實上，除了檢察官就柯文哲無保請回裁定抗告，羈押禁見的前台北市副市長彭振聲也委任律師就羈押裁定抗告，昨天傍晚2案同時遞交台灣高等法院。台灣高等法院隨即分案，由審判長許泰誠，受命法官鍾雅蘭、陪席法官魏俊明組合議庭同時處理2案；柯文哲抗告案發回或駁回，更受關注，果然柯的裁定率先出爐。,PTT,2024-09-04,https://www.pttbrain.com/ptt/article/M.1725445838.A.B2D
八卦 ( Gossiping ),[新聞] 柯文哲檢抗告成功！最快明開庭　遇這法官,備註請放最後面 違者新聞文章刪除1.媒體來源:中時新聞網2.記者署名:陳志賢3.完整新聞標題:柯文哲檢抗告成功！最快明開庭　遇這法官審理讓他「壓力山大」4.完整新聞內文:民眾黨主席柯文哲遭聲押，台北地院裁定無保請回，檢方提抗告成功，北院最快明天開庭，檢方近日兵分多路積極補強事證，將在聲押庭上陳述，依照北院強制處分專庭法官輪值表，可能由法官呂政燁審查，據了解，，法界研判柯遇上呂恐壓力大。檢方日前聲押柯文哲，柯文哲在聲押上主張「相信具專業性且為多數決之都委會決議」，檢方提抗告後，台灣高等法院依朱亞虎及邵琇珮證述，因此撤銷原裁定發回北院，但因證卷尚未發回，北院還待聯繫被告及辯護人，所以4日晚上不會開庭。高院認為，依同案被告彭振聲及朱亞虎之供述、證人邵琇珮證述，佐以朱與應女相關對話紀錄、扣案被告隨身物品記載內容，再參酌朱亞虎受雇於沈慶京之目的、沈的行賄應女犯罪嫌疑重大、被告積極介入京華城案等客觀情狀。高院認為，柯文哲是否如其主張「相信具專業性且為多數決之都委會決議」，而對本案情節毫無所悉或未曾懷疑，仍有究明必要，北院未就檢察官所提出之全部事證予以綜合評價，遽認檢察官未釋明被告犯罪嫌疑重大，尚非妥適，檢察官抗告為有理由。高院今天發回，若北院明天開庭，將由值日法官呂政燁負責。5.完整新聞連結 (或短網址)不可用YAHOO、LINE、MSN等轉載媒體: from BePTT on my iPhone 11--原文連結,PTT,2024-09-04,https://www.pttbrain.com/ptt/article/M.1725446518.A.325
股票 ( Stock ),[閒聊] 2024/09/04 盤中閒聊,"==================113/09/04台股資訊重點整理，供股民做投資參考=================台　股　台指09　盤後09　台指期未平倉口數 自營商 +340 (+187) 投信 +24,079 (-1,068) 外資 -37,243 (+3209)台指選未平倉口數 自營商 -6,361 (+2,097) 投信 -196 (0) 外資 -10,158 (+406)道瓊工業　那斯達克　標普 500　 費城半導 　==============================================================================資料來源：臺灣證券交易所、中央社--我們的一生會遭遇各種各樣的意外，有的意外，只會讓你變得頹廢，一蹶不振；有的意外則會讓你找到另一個自己，重獲新生。……你要知道你是誰，你的拋棄和擁有，都是你自己的選擇，患得患失只會讓你身陷囹圄。　　　　　　　　　　　　　　　　　　　　——孫衍《願你出走半生，歸來仍是少年》--原文連結",PTT,2024-09-04,https://www.pttbrain.com/ptt/article/M.1725409821.A.88C
八卦 ( Gossiping ),[新聞] 關鍵公文曝！他曝：柯文哲親批「速審速決,備註請放最後面 違者新聞文章刪除1.媒體來源:TVBS2.記者署名:記者 潘袁詩羽 報導3.完整新聞標題:關鍵公文曝！他曝：柯文哲親批「速審速決」　還能再說不知道？4.完整新聞內文:民眾黨主席、前台北市長柯文哲近日因京華城案涉嫌圖利，遭北檢以圖利、貪污罪嫌聲押；不過2日台北地院裁定無保請回，柯文哲也堅稱自己對容積率840%毫不知情，因此北檢昨（3）日下午提起抗告。政治評論員李正皓今（4）日都發局2020年2月24日上簽給柯文哲的最關鍵公文，並指出4關鍵內容表示，柯文哲看過此份公文，還於2020年3月10日親批「速審速決」，柯文哲還能再說不知道？難道智商157的阿北，連公文上白紙黑字寫的「圖利」兩字都看不懂嗎？政治評論員李正皓今天於臉書表示，今《鏡週刊》爆料，檢方查扣都發局2020年4月的一份便簽，直指柯對京華城容積率增加過程早就知情，因為他除了拿出「京華城容積率與樓地板面積差異比較」文件轉交給彭振聲，還在便簽上簽名寫下「TO彭副：他們的結論是什麼？原則很簡單，公務員不坐牢。Ko」。該報導也提及，彭收到文件隨即轉交都發局處理，不久，都發局即上簽表明「如無任何其他理由，不尋訴訟確定方式而自行與京華城合意，即回復1萬2千餘平方公尺的樓地板面積，恐難以說服社會大眾，並可能引發外界懷疑本府圖利京華城。」李正皓隨後也曝光都發局2020年2月24日上簽給柯文哲的最關鍵公文，並指出關鍵內容一：都發局公文告知柯文哲京華城想要爭取容積率678.91%，希望以此條件與北市府和解。 (或短網址)不可用YAHOO、LINE、MSN等轉載媒體:,PTT,2024-09-04,https://www.pttbrain.com/ptt/article/M.1725423774.A.27E
八卦 ( Gossiping ),[新聞] 「中國何不向俄要回領土」 賴總統談話引,1.媒體來源: 2.記者署名:  陳昀、方瑋立3.完整新聞標題: 4.完整新聞內文: 05:30〔記者陳昀、方瑋立、國際新聞中心／綜合報導〕賴清德總統日前點破中國侵略台灣的目的並不是為了領土的完整，而是想改變「以規則為基礎的世界秩序」來成就霸權，否則為什麼不拿回清朝璦琿條約割讓給俄羅斯的土地？相關發言引發國際媒體熱議，國安人士認為，中國單邊挑釁行為，已嚴重影響區域和平，賴的談話才會深受國際認同。俄羅斯外交部昨聲明指稱，俄中在二○○○年代簽署的條約已解決邊界問題，台灣當局無權代表北京發言。俄外交部︰台灣當局無權代表北京發言賴清德相關發言在國際媒體引發熱議，路透、德國「時代週報」、英國「衛報」、美國「新聞週刊」等相繼報導，ABC中文網在Ｘ平台上發文轉貼也破百萬次瀏覽；在社群媒體上，多個長期關注中國與區域政治議題的自媒體，如東歐視角、王局志安、李老師不是你老師、Inty熱點新聞等皆分享轉貼賴清德這段談話。引人關注的是，相關貼文竟有不少中國網友肯定賴清德說法，如稱「賴清德巧妙一擊，戳中中國領土完整論的軟肋」、「賴清德也是在向美國孤立主義者喊話，中國是要直接挑戰美國建立的民主秩序」。國安人士指出，中國在東海、南海擴軍行為不斷，單邊挑釁行為已經嚴重影響區域和平穩定，因此，賴清德這段談話會引來高度討論，不單只因打到中國痛點，而是其點破台海問題是中國拿來成就威權主義的藉口，深受國際社會認同與關注。針對賴總統上述相關談話，俄羅斯三日以外交部發言人沙卡洛娃回應媒體提問的形式，聲稱俄中兩國在二○○○年代簽署的條約已解決邊界問題，俄國堅持「一個中國原則」，因此，台灣政府領袖無權代表北京發表任何聲明，希望台北在看待他國事務時不要高估自己。沙卡洛娃聲稱，俄國和中國彼此放棄任何領土要求，已被載入二○○一年七月十六日簽署的《睦鄰友好合作條約》之中。接著，俄中兩國於二○○四年十月十四日簽署並隨後批准《俄中關於國界東段的補充協定》，最終解決兩國邊界問題。沙卡洛娃還以「戰狼」口吻警告，在美國的煽動下，主張「分裂主義」的賴清德可以恣意「吠叫」，但這對他或台灣人民不會帶來任何好處。5.完整新聞連結 (或短網址)不可用YAHOO、LINE、MSN等轉載媒體:   清德宗新官上任三把火，同時挑釁中、俄兩國。      ,PTT,2024-09-04,https://www.pttbrain.com/ptt/article/M.1725401288.A.0F7
八卦 ( Gossiping ),[新聞] 獨／柯市府員工爆料！彭振聲私人手機殼、,獨／柯市府員工爆料！彭振聲私人手機殼、30元手機鈴聲也報公帳記者 林茜妤 報導 TVBS發佈時間：2024/09/04 10:05最後更新時間：2024/09/04 10:05台北地檢署偵辦京華城容積率案，台北市前市長柯文哲無保請回、台北市前副市長彭振聲羈押禁見，而檢方及彭振聲分別提出抗告。彭振聲日前就死咬京華城案疑「是由柯文哲下指導棋」。雙方各說各話，全案還在偵查中，結論未定。不過，曾在柯市府服務的員工向《TVBS新聞網》記者透露，過去在彭振聲身邊工作，幾件事令他們至今「印象深刻」。該名員工稱，當時彭振聲升為副市長時，其實大家都非常意外，因爲彭一開始只是高雄市府某局處的處長，透過人介紹，到柯市府當工務局長，結果某一天，就突然成了副市長。該員工指出，彭平日在市府並不平易近人，身邊工作的都是他自己人，更透露，彭辦公室還放有「高爾夫球推桿練習器」，因彭時常與企業老闆打高爾夫球，他平常在市府辦公室便也設置一個，以讓他隨時可以練習。另一名會計人員更透露「印象最深刻的事蹟」，是彭振聲以副市長身分在處理報公帳項目時，把私人手機的手機殼1600元、每個月30元手機來電答鈴費用都拿來報帳，隨後，市府秘書處告知彭，私人花費不能報帳，彭便怒斥「這也不能報？」並稱，他在工務局的時候，都可以報銷。當時更一名基層公務員感嘆：「原來當大官就是這麼小器，什麼都要公家買單」。而對於現在爆出京華城案，彭振聲遭羈押禁見，該員工稱，同期與彭共識過的同仁，都不意外，因為彭一直與企業關係很近，對於自己能獲得的資源都「很敢要」，即使觀感容易不好，但他也不會刻意避嫌。 ?--原文連結,PTT,2024-09-04,https://www.pttbrain.com/ptt/article/M.1725419430.A.6F5
